ROW,GISJOIN,FIPS,ADI_NATRANK,ADI_STATERNK
127044,G29021304802081,292134802081,59,4
127045,G29021304802082,292134802082,49,3
127046,G29021304803011,292134803011,54,3
127047,G29021304803012,292134803012,52,3
127048,G29021304803013,292134803013,69,5
127049,G29021304803021,292134803021,86,8
127050,G29021304803022,292134803022,72,6
127051,G29021304803023,292134803023,83,8
127052,G29021304803024,292134803024,90,9
127053,G29021304803025,292134803025,64,4
127054,G29021304804021,292134804021,74,6
127055,G29021304804022,292134804022,81,7
127056,G29021304804023,292134804023,75,6
127057,G29021304804031,292134804031,69,5
127058,G29021304804032,292134804032,84,8
127059,G29021304804033,292134804033,80,7
127060,G29021304804041,292134804041,72,6
127061,G29021304804042,292134804042,84,8
127062,G29021304805011,292134805011,41,2
127063,G29021304805012,292134805012,46,2
127064,G29021304805013,292134805013,41,2
127065,G29021304805031,292134805031,GQ,GQ
127066,G29021304805032,292134805032,74,6
127067,G29021304805033,292134805033,58,4
127068,G29021304805041,292134805041,79,7
127069,G29021304805042,292134805042,79,7
127070,G29021304805043,292134805043,79,7
127071,G29021504801011,292154801011,97,10
127072,G29021504801012,292154801012,81,7
127073,G29021504801013,292154801013,73,6
127074,G29021504801021,292154801021,GQ,GQ
127075,G29021504801022,292154801022,91,9
127076,G29021504801023,292154801023,90,9
127077,G29021504802011,292154802011,94,10
127078,G29021504802012,292154802012,90,9
127079,G29021504802013,292154802013,93,9
127080,G29021504802021,292154802021,83,8
127081,G29021504802022,292154802022,89,9
127082,G29021504803011,292154803011,81,7
127083,G29021504803012,292154803012,82,7
127084,G29021504803013,292154803013,90,9
127085,G29021504803021,292154803021,92,9
127086,G29021504803022,292154803022,91,9
127087,G29021504803023,292154803023,96,10
127088,G29021504804011,292154804011,56,3
127089,G29021504804012,292154804012,85,8
127090,G29021504804013,292154804013,68,5
127091,G29021504804021,292154804021,95,10
127092,G29021504804022,292154804022,96,10
127093,G29021709501001,292179501001,90,9
127094,G29021709501002,292179501002,89,9
127095,G29021709501003,292179501003,73,6
127096,G29021709502001,292179502001,89,9
127097,G29021709502002,292179502002,60,4
127098,G29021709503001,292179503001,94,10
127099,G29021709503002,292179503002,86,8
127100,G29021709503003,292179503003,88,8
127101,G29021709503004,292179503004,87,8
127102,G29021709503005,292179503005,82,7
127103,G29021709503006,292179503006,88,8
127104,G29021709504001,292179504001,94,10
127105,G29021709504002,292179504002,96,10
127106,G29021709504003,292179504003,90,9
127107,G29021709505001,292179505001,81,7
127108,G29021709505002,292179505002,58,4
127109,G29021709506001,292179506001,81,7
127110,G29021709506002,292179506002,83,8
127111,G29021908201041,292198201041,39,2
127112,G29021908201042,292198201042,47,2
127113,G29021908201043,292198201043,67,5
127114,G29021908201051,292198201051,65,5
127115,G29021908201052,292198201052,65,5
127116,G29021908201061,292198201061,88,8
127117,G29021908201062,292198201062,48,3
127118,G29021908201063,292198201063,61,4
127119,G29021908201071,292198201071,75,6
127120,G29021908201072,292198201072,81,7
127121,G29021908201073,292198201073,63,4
127122,G29021908201081,292198201081,56,3
127123,G29021908201082,292198201082,55,3
127124,G29021908201083,292198201083,53,3
127125,G29021908201084,292198201084,46,2
127126,G29021908201091,292198201091,68,5
127127,G29021908201092,292198201092,61,4
127128,G29021908202011,292198202011,30,1
127129,G29021908202012,292198202012,34,1
127130,G29021908202013,292198202013,24,1
127131,G29021908202031,292198202031,44,2
127132,G29021908202032,292198202032,46,2
127133,G29021908202033,292198202033,39,2
127134,G29021908202041,292198202041,61,4
127135,G29021908202042,292198202042,45,2
127136,G29022104601011,292214601011,84,8
127137,G29022104601012,292214601012,91,9
127138,G29022104601013,292214601013,98,10
127139,G29022104601021,292214601021,77,7
127140,G29022104601022,292214601022,84,8
127141,G29022104601023,292214601023,91,9
127142,G29022104602001,292214602001,78,7
127143,G29022104602002,292214602002,77,7
127144,G29022104602003,292214602003,45,2
127145,G29022104602004,292214602004,92,9
127146,G29022104603001,292214603001,89,9
127147,G29022104604001,292214604001,93,9
127148,G29022104604002,292214604002,93,9
127149,G29022104604003,292214604003,93,9
127150,G29022104604004,292214604004,93,9
127151,G29022104605001,292214605001,94,10
127152,G29022104605002,292214605002,63,4
127153,G29022104605003,292214605003,87,8
127154,G29022104605004,292214605004,86,8
127155,G29022306901001,292236901001,93,9
127156,G29022306901002,292236901002,93,9
127157,G29022306901003,292236901003,93,9
127158,G29022306901004,292236901004,93,9
127159,G29022306901005,292236901005,93,9
127160,G29022306902001,292236902001,86,8
127161,G29022306902002,292236902002,86,8
127162,G29022306902003,292236902003,84,8
127163,G29022306902004,292236902004,86,8
127164,G29022306903001,292236903001,82,7
127165,G29022306903002,292236903002,95,10
127166,G29022306903003,292236903003,88,8
127167,G29022306903004,292236903004,96,10
127168,G29022306904001,292236904001,95,10
127169,G29022306904002,292236904002,92,9
127170,G29022306904003,292236904003,95,10
127171,G29022504701011,292254701011,57,4
127172,G29022504701012,292254701012,58,4
127173,G29022504701013,292254701013,43,2
127174,G29022504701021,292254701021,64,4
127175,G29022504701022,292254701022,56,3
127176,G29022504701023,292254701023,47,2
127177,G29022504702011,292254702011,58,4
127178,G29022504702012,292254702012,72,6
127179,G29022504702013,292254702013,65,5
127180,G29022504702021,292254702021,66,5
127181,G29022504702022,292254702022,55,3
127182,G29022504702023,292254702023,74,6
127183,G29022504703011,292254703011,53,3
127184,G29022504703012,292254703012,46,2
127185,G29022504703013,292254703013,72,6
127186,G29022504703014,292254703014,66,5
127187,G29022504703021,292254703021,69,5
127188,G29022504703022,292254703022,67,5
127189,G29022504703023,292254703023,73,6
127190,G29022504704011,292254704011,44,2
127191,G29022504704012,292254704012,82,7
127192,G29022504704013,292254704013,94,10
127193,G29022504704021,292254704021,69,5
127194,G29022504704022,292254704022,76,6
127195,G29022709601001,292279601001,85,8
127196,G29022709601002,292279601002,96,10
127197,G29022709601003,292279601003,94,10
127198,G29022904901001,292294901001,75,6
127199,G29022904901002,292294901002,76,6
127200,G29022904901003,292294901003,77,7
127201,G29022904901004,292294901004,72,6
127202,G29022904902001,292294902001,68,5
127203,G29022904902002,292294902002,69,5
127204,G29022904902003,292294902003,69,5
127205,G29022904902004,292294902004,72,6
127206,G29022904903001,292294903001,79,7
127207,G29022904903002,292294903002,74,6
127208,G29022904903003,292294903003,69,5
127209,G29022904903004,292294903004,97,10
127210,G29022904903005,292294903005,88,8
127211,G29022904904001,292294904001,95,10
127212,G29022904904002,292294904002,95,10
127213,G29022904904003,292294904003,95,10
127214,G29022904904004,292294904004,95,10
127215,G29022904904005,292294904005,95,10
127216,G29022904904006,292294904006,95,10
127217,G29051001011001,295101011001,79,7
127218,G29051001011002,295101011002,87,8
127219,G29051001012001,295101012001,63,4
127220,G29051001012002,295101012002,67,5
127221,G29051001012003,295101012003,65,5
127222,G29051001013001,295101013001,58,4
127223,G29051001013002,295101013002,61,4
127224,G29051001013003,295101013003,56,3
127225,G29051001013004,295101013004,80,7
127226,G29051001014001,295101014001,83,8
127227,G29051001014002,295101014002,89,9
127228,G29051001014003,295101014003,77,7
127229,G29051001015001,295101015001,89,9
127230,G29051001015002,295101015002,96,10
127231,G29051001018001,295101018001,87,8
127232,G29051001018002,295101018002,95,10
127233,G29051001018003,295101018003,89,9
127234,G29051001018004,295101018004,89,9
127235,G29051001021001,295101021001,74,6
127236,G29051001021002,295101021002,74,6
127237,G29051001021003,295101021003,75,6
127238,G29051001022001,295101022001,63,4
127239,G29051001022002,295101022002,68,5
127240,G29051001022003,295101022003,62,4
127241,G29051001022004,295101022004,52,3
127242,G29051001022005,295101022005,44,2
127243,G29051001022006,295101022006,39,2
127244,G29051001022007,295101022007,51,3
127245,G29051001023001,295101023001,77,7
127246,G29051001023002,295101023002,78,7
127247,G29051001024001,295101024001,78,7
127248,G29051001024002,295101024002,80,7
127249,G29051001024003,295101024003,75,6
127250,G29051001025001,295101025001,74,6
127251,G29051001025002,295101025002,73,6
127252,G29051001031001,295101031001,49,3
127253,G29051001031002,295101031002,67,5
127254,G29051001031003,295101031003,45,2
127255,G29051001034001,295101034001,73,6
127256,G29051001034002,295101034002,62,4
127257,G29051001036001,295101036001,68,5
127258,G29051001036002,295101036002,54,3
127259,G29051001037001,295101037001,64,4
127260,G29051001037002,295101037002,63,4
127261,G29051001037003,295101037003,68,5
127262,G29051001038001,295101038001,62,4
127263,G29051001038002,295101038002,47,2
127264,G29051001038003,295101038003,73,6
127265,G29051001038004,295101038004,59,4
127266,G29051001038005,295101038005,68,5
127267,G29051001042001,295101042001,72,6
127268,G29051001042002,295101042002,67,5
127269,G29051001042003,295101042003,63,4
127270,G29051001042004,295101042004,61,4
127271,G29051001045001,295101045001,69,5
127272,G29051001045002,295101045002,72,6
127273,G29051001051981,295101051981,41,2
127274,G29051001051982,295101051982,41,2
127275,G29051001051983,295101051983,24,1
127276,G29051001051984,295101051984,33,1
127277,G29051001052001,295101052001,68,5
127278,G29051001052002,295101052002,63,4
127279,G29051001053001,295101053001,62,4
127280,G29051001053002,295101053002,62,4
127281,G29051001053003,295101053003,62,4
127282,G29051001054001,295101054001,72,6
127283,G29051001054002,295101054002,72,6
127284,G29051001055001,295101055001,92,9
127285,G29051001055002,295101055002,67,5
127286,G29051001055003,295101055003,68,5
127287,G29051001061001,295101061001,100,10
127288,G29051001061002,295101061002,100,10
127289,G29051001061003,295101061003,100,10
127290,G29051001062001,295101062001,100,10
127291,G29051001062002,295101062002,100,10
127292,G29051001062003,295101062003,100,10
127293,G29051001063001,295101063001,99,10
127294,G29051001063002,295101063002,98,10
127295,G29051001064001,295101064001,96,10
127296,G29051001064002,295101064002,98,10
127297,G29051001064003,295101064003,94,10
127298,G29051001065001,295101065001,78,7
127299,G29051001065002,295101065002,78,7
127300,G29051001065003,295101065003,78,7
127301,G29051001066001,295101066001,96,10
127302,G29051001066002,295101066002,97,10
127303,G29051001067001,295101067001,97,10
127304,G29051001067002,295101067002,97,10
127305,G29051001067003,295101067003,97,10
127306,G29051001067004,295101067004,97,10
127307,G29051001072001,295101072001,83,8
127308,G29051001073001,295101073001,97,10
127309,G29051001073002,295101073002,97,10
127310,G29051001073003,295101073003,97,10
127311,G29051001073004,295101073004,97,10
127312,G29051001073005,295101073005,97,10
127313,G29051001073006,295101073006,97,10
127314,G29051001074001,295101074001,100,10
127315,G29051001074002,295101074002,98,10
127316,G29051001074003,295101074003,99,10
127317,G29051001075001,295101075001,100,10
127318,G29051001075002,295101075002,100,10
127319,G29051001075003,295101075003,100,10
127320,G29051001076001,295101076001,98,10
127321,G29051001076002,295101076002,98,10
127322,G29051001076003,295101076003,98,10
127323,G29051001081001,295101081001,96,10
127324,G29051001081002,295101081002,96,10
127325,G29051001081003,295101081003,94,10
127326,G29051001082001,295101082001,100,10
127327,G29051001082002,295101082002,93,9
127328,G29051001083001,295101083001,98,10
127329,G29051001083002,295101083002,100,10
127330,G29051001096001,295101096001,99,10
127331,G29051001096002,295101096002,99,10
127332,G29051001096003,295101096003,99,10
127333,G29051001096004,295101096004,99,10
127334,G29051001096005,295101096005,99,10
127335,G29051001097001,295101097001,78,7
127336,G29051001097002,295101097002,77,7
127337,G29051001101001,295101101001,100,10
127338,G29051001101002,295101101002,100,10
127339,G29051001101003,295101101003,97,10
127340,G29051001102001,295101102001,100,10
127341,G29051001102002,295101102002,100,10
127342,G29051001102003,295101102003,100,10
127343,G29051001103001,295101103001,100,10
127344,G29051001103002,295101103002,100,10
127345,G29051001104001,295101104001,97,10
127346,G29051001104002,295101104002,98,10
127347,G29051001104003,295101104003,98,10
127348,G29051001105001,295101105001,100,10
127349,G29051001111001,295101111001,99,10
127350,G29051001111002,295101111002,99,10
127351,G29051001112001,295101112001,96,10
127352,G29051001113001,295101113001,100,10
127353,G29051001113002,295101113002,100,10
127354,G29051001121001,295101121001,36,2
127355,G29051001121002,295101121002,61,4
127356,G29051001121003,295101121003,91,9
127357,G29051001122001,295101122001,85,8
127358,G29051001123001,295101123001,91,9
127359,G29051001123002,295101123002,91,9
127360,G29051001123003,295101123003,91,9
127361,G29051001124001,295101124001,34,1
127362,G29051001124002,295101124002,37,2
127363,G29051001124003,295101124003,31,1
127364,G29051001135001,295101135001,61,4
127365,G29051001135002,295101135002,66,5
127366,G29051001141011,295101141011,68,5
127367,G29051001141012,295101141012,74,6
127368,G29051001141013,295101141013,64,4
127369,G29051001141014,295101141014,58,4
127370,G29051001141021,295101141021,37,2
127371,G29051001141022,295101141022,46,2
127372,G29051001141023,295101141023,31,1
127373,G29051001141024,295101141024,41,2
127374,G29051001142001,295101142001,71,5
127375,G29051001142002,295101142002,72,6
127376,G29051001142003,295101142003,71,5
127377,G29051001142004,295101142004,56,3
127378,G29051001142005,295101142005,57,4
127379,G29051001143001,295101143001,58,4
127380,G29051001143002,295101143002,58,4
127381,G29051001143003,295101143003,59,4
127382,G29051001143004,295101143004,54,3
127383,G29051001143005,295101143005,65,5
127384,G29051001143006,295101143006,53,3
127385,G29051001151001,295101151001,84,8
127386,G29051001151002,295101151002,84,8
127387,G29051001151003,295101151003,84,8
127388,G29051001151004,295101151004,84,8
127389,G29051001151005,295101151005,84,8
127390,G29051001152001,295101152001,88,8
127391,G29051001152002,295101152002,84,8
127392,G29051001152003,295101152003,95,10
127393,G29051001153001,295101153001,80,7
127394,G29051001153002,295101153002,91,9
127395,G29051001153003,295101153003,89,9
127396,G29051001153004,295101153004,92,9
127397,G29051001153005,295101153005,87,8
127398,G29051001154001,295101154001,89,9
127399,G29051001154002,295101154002,88,8
127400,G29051001155001,295101155001,89,9
127401,G29051001155002,295101155002,89,9
127402,G29051001155003,295101155003,89,9
127403,G29051001155004,295101155004,89,9
127404,G29051001155005,295101155005,89,9
127405,G29051001155006,295101155006,89,9
